Prime,Prime Mod 12,# of Conjugate Pairs,# of Isogenous Conjugate Pairs,% of Isogenous Conjugates
51577,1,2131,124,0.05818864383
51581,5,2057,26,0.01263976665
51593,5,2099,55,0.02620295379
51599,11,2024,41,0.020256917
51607,7,2089,72,0.0344662518
51613,1,2132,100,0.0469043152
51631,7,2060,64,0.03106796117
51637,1,2122,121,0.05702167766
51647,11,2081,47,0.02258529553
51659,11,2048,45,0.02197265625
51673,1,2123,107,0.05040037683
51679,7,2061,64,0.03105288695
51683,11,2103,48,0.02282453638
51691,7,2095,60,0.02863961814
51713,5,2104,35,0.01663498099
51719,11,1994,43,0.02156469408
51721,1,2115,80,0.0378250591
51749,5,2066,39,0.01887705712
51767,11,2075,50,0.02409638554
51769,1,2122,60,0.02827521206
51787,7,2127,82,0.0385519511
51797,5,2126,48,0.02257761054
51803,11,2092,76,0.03632887189
51817,1,2129,101,0.04744011273
51827,11,2071,36,0.01738290681
51829,1,2132,73,0.03424015009
51839,11,2048,27,0.01318359375
51853,1,2134,70,0.0328022493
51859,7,2108,92,0.04364326376
51869,5,2079,38,0.01827801828
51871,7,2090,53,0.02535885167
51893,5,2111,49,0.02321174799
51899,11,2068,31,0.01499032882
51907,7,2138,108,0.05051449953
51913,1,2148,75,0.03491620112
51929,5,2104,42,0.01996197719
51941,5,2112,24,0.01136363636
51949,1,2127,50,0.02350728726
51971,11,2037,38,0.01865488463
51973,1,2133,100,0.04688232536
51977,5,2107,36,0.01708590413
51991,7,2119,52,0.0245398773
52009,1,2133,70,0.03281762775
52021,1,2127,52,0.02444757875
52027,7,2137,101,0.04726251755
52051,7,2114,59,0.02790917692
52057,1,2150,136,0.06325581395
52067,11,2131,54,0.02534021586
52069,1,2119,71,0.03350637093
52081,1,2142,42,0.01960784314
52103,11,2070,34,0.01642512077
52121,5,2088,44,0.02107279693
52127,11,2079,46,0.02212602213
52147,7,2146,81,0.03774464119
52153,1,2145,107,0.04988344988
52163,11,2111,65,0.03079109427
52177,1,2147,115,0.05356311132
52181,5,2077,34,0.01636976408
52183,7,2119,114,0.05379896177
52189,1,2146,61,0.0284249767
52201,1,2142,52,0.02427637722
52223,11,2074,44,0.02121504339
52237,1,2155,122,0.056612529
52249,1,2148,48,0.02234636872
52253,5,2130,55,0.02582159624
52259,11,2095,30,0.01431980907
52267,7,2135,121,0.05667447307
52289,5,2097,37,0.0176442537
52291,7,2132,52,0.0243902439
52301,5,2119,29,0.0136857008
52313,5,2140,37,0.01728971963
52321,1,2132,69,0.03236397749
52361,5,2126,29,0.0136406397
52363,7,2147,97,0.04517931998
52369,1,2157,83,0.03847936949
52379,11,2064,32,0.01550387597
52387,7,2156,106,0.04916512059
52391,11,2028,35,0.01725838264
52433,5,2118,42,0.01983002833
52453,1,2169,99,0.04564315353
52457,5,2136,64,0.02996254682
52489,1,2146,79,0.03681267474
52501,1,2166,73,0.03370267775
52511,11,2045,23,0.01124694377
52517,5,2141,70,0.03269500234
52529,5,2116,33,0.01559546314
52541,5,2122,39,0.01837888784
52543,7,2131,70,0.03284842797
52553,5,2151,38,0.01766620177
52561,1,2159,84,0.03890690134
52567,7,2160,91,0.04212962963
52571,11,2108,23,0.01091081594
52579,7,2154,63,0.02924791086
52583,11,2080,67,0.03221153846
52609,1,2167,55,0.02538071066
52627,7,2172,74,0.03406998158
52631,11,2022,45,0.02225519288
52639,7,2119,86,0.04058518169
52667,11,2092,56,0.02676864245
52673,5,2151,59,0.02742910274
52691,11,2131,39,0.01830126701
52697,5,2157,32,0.01483541956
52709,5,2108,31,0.01470588235
52711,7,2141,48,0.02241943017
52721,5,2129,36,0.01690934711
52727,11,2082,61,0.0292987512
52733,5,2162,52,0.02405180389
52747,7,2165,83,0.03833718245
52757,5,2141,48,0.02241943017
52769,5,2111,43,0.02036949313
52783,7,2143,137,0.0639290714
52807,7,2140,98,0.04579439252
52813,1,2173,104,0.04786010124
52817,5,2162,51,0.0235892692
52837,1,2185,93,0.04256292906
52859,11,2130,32,0.01502347418
52861,1,2158,55,0.02548656163
52879,7,2139,49,0.02290790089
52883,11,2121,49,0.02310231023
52889,5,2144,35,0.01632462687
52901,5,2133,21,0.009845288326
52903,7,2171,91,0.04191616766
52919,11,2036,39,0.01915520629
52937,5,2141,63,0.0294255021
52951,7,2113,93,0.0440132513
52957,1,2188,116,0.05301645338
52963,7,2168,97,0.04474169742
52967,11,2090,45,0.02153110048
52973,5,2163,47,0.02172907998
52981,1,2178,90,0.04132231405
52999,7,2155,64,0.02969837587
53003,11,2150,62,0.0288372093
53017,1,2180,84,0.03853211009
53047,7,2170,73,0.033640553
53051,11,2126,33,0.01552210724
53069,5,2148,20,0.009310986965
53077,1,2185,92,0.04210526316
53087,11,2130,82,0.03849765258
53089,1,2175,61,0.02804597701
53093,5,2143,54,0.02519832011
53101,1,2177,81,0.03720716582
53113,1,2198,81,0.03685168335
53117,5,2166,40,0.01846722068
53129,5,2125,49,0.02305882353
53147,11,2134,51,0.02389878163
53149,1,2178,86,0.03948576676
53161,1,2173,80,0.03681546249
53171,11,2115,32,0.01513002364
53173,1,2191,67,0.030579644
53189,5,2152,41,0.01905204461
53197,1,2194,98,0.04466727438
53201,5,2169,38,0.01751959428
53231,11,2031,28,0.01378631216
53233,1,2193,133,0.06064751482
53239,7,2143,46,0.02146523565
53267,11,2171,49,0.02257024413
53269,1,2171,69,0.03178258867
53279,11,2069,27,0.0130497825
53281,1,2195,61,0.0277904328
53299,7,2186,64,0.02927721866
53309,5,2155,23,0.01067285383
53323,7,2195,74,0.03371298405
53327,11,2112,29,0.01373106061
53353,1,2199,95,0.04320145521
53359,7,2147,96,0.0447135538
53377,1,2205,96,0.04353741497
53381,5,2130,41,0.01924882629
53401,1,2185,64,0.02929061785
53407,7,2187,70,0.03200731596
53411,11,2127,26,0.01222378937
53419,7,2191,59,0.02692834322
53437,1,2202,109,0.04950045413
53441,5,2162,36,0.01665124884
53453,5,2195,39,0.01776765376
53479,7,2143,63,0.02939804013
53503,7,2191,94,0.04290278412
53507,11,2159,61,0.02825382121
53527,7,2192,126,0.05748175182
53549,5,2166,53,0.02446906741
53551,7,2171,67,0.03086135421
53569,1,2177,64,0.02939825448
53591,11,2083,39,0.01872299568
53593,1,2215,94,0.04243792325
53597,5,2178,77,0.03535353535
53609,5,2130,30,0.01408450704
53611,7,2167,56,0.02584217813
53617,1,2216,91,0.04106498195
53623,7,2184,146,0.06684981685
53629,1,2211,52,0.02351876979
53633,5,2167,65,0.02999538533
53639,11,2072,35,0.01689189189
53653,1,2201,136,0.06179009541
53657,5,2191,44,0.02008215427
53681,5,2178,38,0.01744719927
53693,5,2177,46,0.02112999541
53699,11,2137,25,0.01169864296
53717,5,2196,55,0.02504553734
53719,7,2159,62,0.02871699861
53731,7,2186,70,0.03202195791
53759,11,2063,24,0.01163354338
53773,1,2213,136,0.06145503841
53777,5,2193,55,0.02507979936
53783,11,2176,50,0.02297794118
53791,7,2149,76,0.03536528618
53813,5,2206,64,0.02901178604
53819,11,2110,27,0.01279620853
53831,11,2103,32,0.01521635758
53849,5,2165,33,0.01524249423
53857,1,2221,151,0.06798739307
53861,5,2190,39,0.01780821918
53881,1,2208,62,0.02807971014
53887,7,2215,88,0.03972911964
53891,11,2131,33,0.01548568747
53897,5,2195,30,0.01366742597
53899,7,2167,64,0.02953391786
53917,1,2216,103,0.0464801444
53923,7,2220,113,0.0509009009
53927,11,2153,47,0.02183000464
53939,11,2155,29,0.01345707657
53951,11,2111,21,0.009947891994
53959,7,2168,79,0.03643911439
53987,11,2181,50,0.02292526364
53993,5,2199,40,0.0181900864
54001,1,2192,77,0.03512773723
54011,11,2126,35,0.01646284102
54013,1,2231,111,0.04975347378
54037,1,2235,93,0.04161073826
54049,1,2224,50,0.02248201439
54059,11,2160,47,0.02175925926
54083,11,2191,40,0.01825650388
54091,7,2221,64,0.02881584872
54101,5,2179,42,0.01927489674
54121,1,2229,57,0.02557200538
54133,1,2235,63,0.02818791946
54139,7,2217,49,0.02210193956
54151,7,2208,91,0.04121376812
54163,7,2220,96,0.04324324324
54167,11,2184,38,0.0173992674
54181,1,2218,45,0.02028854824
54193,1,2229,103,0.04620906236
54217,1,2238,93,0.04155495979
54251,11,2162,33,0.01526364477
54269,5,2195,36,0.01640091116
54277,1,2236,155,0.06932021467
54287,11,2170,33,0.01520737327
54293,5,2224,38,0.01708633094
54311,11,2101,41,0.0195145169
54319,7,2205,88,0.03990929705
54323,11,2175,64,0.02942528736
54331,7,2207,50,0.02265518804
54347,11,2190,66,0.0301369863
54361,1,2226,77,0.03459119497
54367,7,2203,133,0.0603722197
54371,11,2181,27,0.01237964237
54377,5,2234,55,0.02461951656
54401,5,2201,30,0.01363016811
54403,7,2232,104,0.04659498208
54409,1,2218,89,0.04012623986
54413,5,2234,46,0.0205908684
54419,11,2175,25,0.01149425287
54421,1,2227,81,0.03637180063
54437,5,2215,50,0.02257336343
54443,11,2220,40,0.01801801802
54449,5,2177,43,0.01975195223
54469,1,2226,47,0.02111410602
54493,1,2236,115,0.05143112701
54497,5,2231,48,0.02151501569
54499,7,2238,59,0.02636282395
54503,11,2216,56,0.02527075812
54517,1,2255,123,0.05454545455
54521,5,2176,36,0.01654411765
54539,11,2204,30,0.01361161525
54541,1,2250,69,0.03066666667
54547,7,2240,115,0.05133928571
54559,7,2215,49,0.02212189616
54563,11,2199,71,0.03228740337
54577,1,2244,108,0.04812834225
54581,5,2211,25,0.01130710086
54583,7,2228,69,0.03096947935
54601,1,2235,43,0.0192393736
54617,5,2208,62,0.02807971014
54623,11,2179,41,0.01881597063
54629,5,2215,27,0.01218961625
54631,7,2226,83,0.03728661276
54647,11,2151,55,0.02556950256
54667,7,2253,89,0.03950288504
54673,1,2257,135,0.05981391227
54679,7,2229,58,0.02602063706
54709,1,2252,55,0.02442273535
54713,5,2229,36,0.01615074024
54721,1,2248,56,0.02491103203
54727,7,2224,95,0.04271582734
54751,7,2218,53,0.02389540126
54767,11,2203,68,0.03086699955
54773,5,2219,60,0.02703920685
54779,11,2206,20,0.009066183137
54787,7,2240,90,0.04017857143
54799,7,2182,76,0.0348304308
54829,1,2247,109,0.04850912328
54833,5,2239,46,0.02054488611
54851,11,2173,38,0.01748734468
54869,5,2205,44,0.01995464853
54877,1,2266,102,0.04501323919
54881,5,2227,28,0.01257296812
54907,7,2253,107,0.04749223258
54917,5,2255,43,0.01906873614
54919,7,2217,58,0.02616147948
54941,5,2192,31,0.01414233577
54949,1,2258,90,0.03985828167
54959,11,2188,35,0.01599634369
54973,1,2270,72,0.03171806167
54979,7,2256,58,0.02570921986
54983,11,2205,61,0.02766439909
55001,5,2241,34,0.0151717983
55009,1,2259,80,0.03541389996
55021,1,2261,78,0.03449800973
55049,5,2239,32,0.01429209469
55051,7,2231,50,0.02241147468
55057,1,2275,64,0.02813186813
55061,5,2200,37,0.01681818182
55073,5,2260,49,0.02168141593
55079,11,2124,45,0.02118644068
55103,11,2185,46,0.02105263158
55109,5,2216,37,0.0166967509
55117,1,2268,97,0.04276895944
55127,11,2197,46,0.02093764224
55147,7,2273,107,0.04707435108
55163,11,2222,53,0.02385238524
55171,7,2242,43,0.01917930419
55201,1,2255,88,0.03902439024
55207,7,2232,132,0.05913978495
55213,1,2284,96,0.04203152364
55217,5,2245,40,0.01781737194
55219,7,2244,82,0.03654188948
55229,5,2224,47,0.02113309353
55243,7,2273,134,0.05895292565
55249,1,2257,72,0.03190075321
55259,11,2212,33,0.01491862568
55291,7,2265,106,0.046799117
55313,5,2267,73,0.03220114689
55331,11,2181,34,0.01558917928
55333,1,2283,146,0.06395094174
55337,5,2255,44,0.01951219512
55339,7,2273,68,0.02991641003
55343,11,2210,41,0.0185520362
55351,7,2242,54,0.02408563782
55373,5,2254,51,0.02262644188
55381,1,2265,48,0.02119205298
55399,7,2246,76,0.03383793411
55411,7,2264,106,0.04681978799
55439,11,2139,42,0.01963534362
55441,1,2274,68,0.02990325418
55457,5,2238,48,0.02144772118
55469,5,2250,26,0.01155555556
55487,11,2210,72,0.03257918552
55501,1,2255,57,0.02527716186
55511,11,2193,24,0.01094391245
55529,5,2243,41,0.0182790905
55541,5,2228,37,0.01660682226
55547,11,2252,45,0.01998223801
55579,7,2265,76,0.03355408389
55589,5,2225,27,0.01213483146
55603,7,2296,116,0.05052264808
55609,1,2292,70,0.03054101222
55619,11,2265,37,0.01633554084
55621,1,2275,75,0.03296703297
55631,11,2187,29,0.01326017375
55633,1,2298,99,0.04308093995
55639,7,2241,85,0.03792949576
55661,5,2273,27,0.01187857457
55663,7,2273,107,0.04707435108
55667,11,2225,59,0.02651685393
55673,5,2277,36,0.01581027668
55681,1,2276,73,0.03207381371
55691,11,2210,44,0.01990950226
55697,5,2270,62,0.02731277533
55711,7,2226,78,0.03504043127
55717,1,2299,99,0.04306220096
55721,5,2250,25,0.01111111111
55733,5,2272,51,0.0224471831
55763,11,2277,52,0.02283706632
55787,11,2264,30,0.01325088339
55793,5,2266,62,0.02736098853
55799,11,2174,20,0.009199632015
55807,7,2286,147,0.06430446194
55813,1,2296,84,0.03658536585
55817,5,2280,70,0.03070175439
55819,7,2277,70,0.03074220466
55823,11,2235,56,0.02505592841
55829,5,2268,38,0.01675485009
55837,1,2299,144,0.06263592866
55843,7,2294,92,0.04010462075
55849,1,2268,59,0.02601410935
55871,11,2190,27,0.01232876712
55889,5,2279,28,0.01228609039
55897,1,2305,78,0.03383947939
55901,5,2238,31,0.01385165326
55903,7,2289,84,0.03669724771
55921,1,2285,80,0.03501094092
55927,7,2290,97,0.0423580786
55931,11,2250,28,0.01244444444
55933,1,2308,139,0.06022530329
55949,5,2252,43,0.01909413854
55967,11,2257,41,0.01816570669
55987,7,2302,69,0.02997393571
55997,5,2282,52,0.02278702892
56003,11,2239,53,0.02367128182
56009,5,2286,27,0.01181102362
56039,11,2202,28,0.01271571299
56041,1,2289,74,0.03232852774
56053,1,2312,72,0.03114186851
56081,5,2262,29,0.01282051282
56087,11,2235,63,0.02818791946
56093,5,2305,55,0.02386117137
56099,11,2239,22,0.009825815096
56101,1,2297,93,0.04048759251
56113,1,2318,101,0.04357204487
56123,11,2296,49,0.02134146341
56131,7,2280,93,0.04078947368
56149,1,2312,77,0.03330449827
56167,7,2288,126,0.05506993007
56171,11,2262,54,0.02387267905
56179,7,2300,49,0.02130434783
56197,1,2326,70,0.03009458298
56207,11,2271,41,0.01805372083
56209,1,2289,68,0.02970729576
56237,5,2285,56,0.02450765864
56239,7,2279,41,0.01799034664
56249,5,2275,34,0.01494505495
56263,7,2310,99,0.04285714286
56267,11,2286,29,0.01268591426
56269,1,2306,92,0.03989592368
56299,7,2295,74,0.03224400871
56311,7,2253,73,0.03240124279
56333,5,2301,35,0.01521077792
56359,7,2276,52,0.02284710018
56369,5,2262,36,0.01591511936
56377,1,2319,71,0.03061664511
56383,7,2288,111,0.04851398601
56393,5,2302,47,0.02041702867
56401,1,2325,71,0.03053763441
56417,5,2315,44,0.01900647948
56431,7,2309,89,0.0385448246
56437,1,2322,105,0.04521963824
56443,7,2317,72,0.03107466552
56453,5,2306,81,0.03512575889
56467,7,2322,118,0.05081826012
56473,1,2329,86,0.03692571919
56477,5,2320,54,0.02327586207
56479,7,2292,92,0.04013961606
56489,5,2265,35,0.01545253863
56501,5,2295,23,0.01002178649
56503,7,2305,128,0.05553145336
56509,1,2305,87,0.03774403471
56519,11,2258,34,0.01505757307
56527,7,2308,76,0.03292894281
56531,11,2257,39,0.01727957466
56533,1,2333,95,0.04072010287
56543,11,2274,51,0.02242744063
56569,1,2333,55,0.0235747964
56591,11,2191,40,0.01825650388
56597,5,2319,51,0.02199223803
56599,7,2292,64,0.02792321117
56611,7,2310,55,0.02380952381
56629,1,2321,103,0.04437742352
56633,5,2305,61,0.02646420824
56659,7,2324,75,0.03227194492
56663,11,2221,49,0.02206213417
56671,7,2258,72,0.03188662533
56681,5,2302,27,0.01172893136
56687,11,2283,53,0.02321506789
56701,1,2332,55,0.02358490566
56711,11,2210,28,0.01266968326
56713,1,2336,136,0.05821917808
56731,7,2315,67,0.02894168467
56737,1,2340,89,0.03803418803
56747,11,2298,60,0.02610966057
56767,7,2307,76,0.0329432163
56773,1,2343,114,0.04865556978
56779,7,2325,60,0.02580645161
56783,11,2258,64,0.02834366696
56807,11,2279,44,0.01930671347
56809,1,2339,63,0.02693458743
56813,5,2331,45,0.01930501931
56821,1,2336,69,0.02953767123
56827,7,2337,94,0.04022250749
56843,11,2294,52,0.02266782912
56857,1,2348,150,0.06388415673
56873,5,2316,64,0.02763385147
56891,11,2270,26,0.01145374449
56893,1,2354,106,0.04502973662
56897,5,2331,40,0.01716001716
56909,5,2284,39,0.01707530648
56911,7,2304,43,0.01866319444
56921,5,2312,27,0.01167820069
56923,7,2333,101,0.04329189884
56929,1,2340,105,0.04487179487
56941,1,2334,96,0.0411311054
56951,11,2220,43,0.01936936937
56957,5,2313,44,0.01902291396
56963,11,2323,54,0.02324580284
56983,7,2316,116,0.05008635579
56989,1,2344,57,0.02431740614
56993,5,2296,58,0.02526132404
56999,11,2192,47,0.02144160584
57037,1,2351,87,0.03700552956
57041,5,2285,31,0.01356673961
57047,11,2296,46,0.02003484321
57059,11,2297,27,0.01175446234
57073,1,2358,109,0.04622561493
57077,5,2322,83,0.03574504737
57089,5,2324,25,0.01075731497
57097,1,2339,97,0.04147071398
57107,11,2317,42,0.01812688822
57119,11,2190,38,0.01735159817
57131,11,2276,28,0.01230228471
57139,7,2324,92,0.0395869191
57143,11,2304,42,0.01822916667
57149,5,2319,33,0.01423027167
57163,7,2355,104,0.04416135881
57173,5,2340,34,0.01452991453
57179,11,2274,39,0.01715039578
57191,11,2247,26,0.01157098353
57193,1,2354,124,0.05267629567
57203,11,2303,50,0.02171081198
57221,5,2284,37,0.01619964974
57223,7,2315,104,0.04492440605
57241,1,2343,57,0.02432778489
57251,11,2269,28,0.01234023799
57259,7,2335,86,0.03683083512
57269,5,2304,30,0.01302083333
57271,7,2345,68,0.0289978678
57283,7,2362,76,0.03217612193
57287,11,2247,51,0.02269692924
57301,1,2352,62,0.02636054422
57329,5,2303,27,0.01172383847
57331,7,2334,52,0.02227934876
57347,11,2339,47,0.02009405729
57349,1,2338,86,0.03678357571
57367,7,2343,103,0.0439607341
57373,1,2365,91,0.03847780127
57383,11,2282,42,0.01840490798
57389,5,2325,36,0.01548387097
57397,1,2374,78,0.03285593934
57413,5,2329,66,0.02833834264
57427,7,2348,131,0.05579216354
57457,1,2376,95,0.03998316498
57467,11,2352,55,0.02338435374
57487,7,2333,113,0.04843549078
57493,1,2375,81,0.03410526316
57503,11,2258,56,0.02480070859
57527,11,2293,48,0.02093327519
57529,1,2352,71,0.03018707483
57557,5,2355,76,0.03227176221
57559,7,2309,73,0.03161541793
57571,7,2338,66,0.02822925577
57587,11,2311,48,0.02077022934
57593,5,2361,38,0.01609487505
57601,1,2364,91,0.03849407783
57637,1,2375,116,0.04884210526
57641,5,2327,39,0.01675977654
57649,1,2370,64,0.02700421941
57653,5,2364,44,0.01861252115
57667,7,2378,84,0.03532380151
57679,7,2313,82,0.03545179421
57689,5,2349,48,0.02043422733
57697,1,2364,98,0.04145516074
57709,1,2380,57,0.02394957983
57713,5,2342,62,0.02647309991
57719,11,2257,26,0.01151971644
57727,7,2350,127,0.05404255319
57731,11,2345,37,0.0157782516
57737,5,2368,53,0.02238175676
57751,7,2338,86,0.03678357571
57773,5,2366,38,0.01606086221
57781,1,2357,71,0.03012303776
57787,7,2383,113,0.04741921947
57791,11,2222,34,0.01530153015
57793,1,2386,83,0.03478625314
57803,11,2368,44,0.01858108108
57809,5,2344,62,0.02645051195
57829,1,2381,54,0.02267954641
57839,11,2258,44,0.01948627104
57847,7,2357,120,0.0509121765
57853,1,2383,130,0.05455308435
57859,7,2352,50,0.0212585034
57881,5,2341,41,0.01751388296
57899,11,2338,27,0.01154833191
57901,1,2366,59,0.02493660186
57917,5,2350,63,0.02680851064
57923,11,2339,67,0.02864471997
57943,7,2370,79,0.03333333333
57947,11,2364,45,0.01903553299
57973,1,2393,150,0.06268282491
57977,5,2350,42,0.01787234043
57991,7,2316,63,0.02720207254
58013,5,2370,54,0.02278481013
58027,7,2391,96,0.04015056462
58031,11,2284,27,0.01182136602
58043,11,2356,68,0.02886247878
58049,5,2317,33,0.01424255503
58057,1,2380,94,0.03949579832
58061,5,2358,43,0.01823579304
58067,11,2361,44,0.01863617111
58073,5,2385,64,0.02683438155
58099,7,2370,75,0.03164556962
58109,5,2354,26,0.01104502974
58111,7,2362,53,0.02243861135
58129,1,2396,54,0.0225375626
58147,7,2394,143,0.059732665
58151,11,2325,38,0.01634408602
58153,1,2398,65,0.0271059216
58169,5,2344,42,0.01791808874
58171,7,2385,51,0.0213836478
58189,1,2375,83,0.03494736842
58193,5,2392,57,0.02382943144
58199,11,2299,34,0.01478903871
58207,7,2372,70,0.02951096121
58211,11,2283,29,0.01270258432
58217,5,2368,72,0.03040540541
